Name,Long,Lat,Area,EPC,std_EPC,TYPE,Population,Admin
卫东村,112.708419,23.484874,4201.966448,0,-0.466695161,村庄,0,塘村村
非自然村（清源小学）,112.649974,23.497949,4821.097824,0,-0.466695161,采矿用地,0,黎寨村
非自然村（康荣厂）,112.649974,23.497949,13481.02686,0,-0.466695161,村庄,0,黎寨村
迳仔崀,112.832638,23.487482,19505.09987,428277,2.972797242,村庄,106,迳口村
中耕一,112.661541,23.484671,18248.59047,16752.01456,-0.332159739,村庄,153,马岗村
中耕二,112.661541,23.484671,19485.5204,13905.26699,-0.355021968,村庄,127,马岗村
非自然村,112.64525,23.486878,2765.838756,0,-0.466695161,村庄,0,清平村
狮脑村,112.823165,23.48232,4719.664814,0,-0.466695161,采矿用地,300,迳口村
,112.780119,23.496618,12685.39158,0,-0.466695161,采矿用地,0,新围村
和平村,112.708419,23.484874,36285.8371,272698.2374,1.723344266,村庄,183,塘村村
非自然村,112.653877,23.491468,1094.612723,0,-0.466695161,村庄,0,马岗村
非自然村,112.645651,23.483677,1177.865051,0,-0.466695161,村庄,0,清平村
廖村,112.686307,23.48511,2344.499135,0,-0.466695161,村庄,0,龙湾村
下队（新村）,112.661541,23.484671,11337.24019,11386.99029,-0.375246247,村庄,104,江明村
非自然村（衣架厂）,112.649974,23.497949,1482.489462,0,-0.466695161,村庄,0,黎寨村
金古崀村,112.751313,23.484744,25848.10592,54690.949,-0.027472173,村庄,137,南乡村
廖村,112.686307,23.48511,7297.264745,96820.68154,0.310871691,村庄,130,龙湾村
龙村,112.686307,23.48511,4855.593745,0,-0.466695161,村庄,0,龙湾村
前布村,112.685698,23.483118,48810.29992,0,-0.466695161,村庄,0,龙湾村
夹板厂,112.645651,23.483677,2205.961605,0,-0.466695161,村庄,0,清平村
塘下村,112.685698,23.483118,9153.519991,17023.17874,-0.32998202,村庄,67,江明村
前布村,112.701535,23.480367,6048.080952,491587,3.481239825,村庄,331,龙湾村
格塘村,112.685698,23.483118,5644.887562,88164.82126,0.241356481,村庄,347,龙湾村
村委会，非自然村,112.645651,23.483677,2778.98378,0,-0.466695161,村庄,0,清平村
木线厂，非自然村,112.645651,23.483677,805.8310956,0,-0.466695161,村庄,0,清平村
黎寨村,112.645651,23.483677,77114.51039,230170.3295,1.381802656,村庄,642,黎寨村
非自然村（黎寨街）,112.645651,23.483677,2959.94844,0,-0.466695161,村庄,0,黎寨村
,112.712518,23.4811,18270.87127,0,-0.466695161,建制镇,0,渔云村
陈崀岗（塘下村）,112.688664,23.48065,10867.60041,70798,0.101883547,村庄,81,江明村
永安,112.645651,23.483677,57340.88685,114726.644,0.454674468,村庄,320,清平村
下耕,112.659269,23.480677,28910.85037,150312.9308,0.740467922,村庄,260,马岗村
狮脑村、蕉坑村,112.816187,23.488747,115113.2077,199041,1.131803025,采矿用地,592,迳口村
虾罗,112.645651,23.483677,10792.92812,35852.07624,-0.178767152,村庄,100,清平村
非自然村,112.659269,23.480677,2064.464892,0,-0.466695161,村庄,0,马岗村
,112.731231,23.484067,6246.966754,0,-0.466695161,建制镇,0,渔云村
镇委工业区,112.701535,23.480367,16984.62804,0,-0.466695161,村庄,0,塘村村
格塘村,112.685698,23.483118,13896.82245,0,-0.466695161,村庄,0,龙湾村
清水塘,112.659269,23.480677,13416.81871,108687.8115,0.406176606,村庄,188,马岗村
格塘村,112.688664,23.48065,46781.85476,0,-0.466695161,村庄,0,龙湾村
担村、渔蕴,112.718083,23.48064,44807.01004,98649.60377,0.325559765,村庄,217,渔云村
非自然村（村委、黎寨街）,112.645651,23.483677,3848.550329,0,-0.466695161,村庄,0,黎寨村
,112.690804,23.480305,68334.90356,0,-0.466695161,建制镇,0,龙湾村
下茆镇镇委鱼塘,112.701535,23.480367,2004.106957,0,-0.466695161,村庄,0,塘村村
蕉坑村,112.814263,23.476514,7530.537693,111833,0.431435614,村庄,292,迳口村
,112.690804,23.480305,62297.1464,0,-0.466695161,建制镇,0,龙湾村
新寨村,112.718083,23.48064,1220.863518,0,-0.466695161,村庄,0,渔云村
新寨村,112.718083,23.48064,18094.48918,70009.39623,0.09555027,村庄,154,渔云村
二村,112.690804,23.480305,161459.644,338937,2.255307741,村庄,176,龙湾村
镇委瓦厂（旧）,112.701508,23.480357,4862.482146,0,-0.466695161,村庄,0,塘村村
先桂村,112.718083,23.48064,3403.775297,0,-0.466695161,村庄,0,渔云村
非自然村,112.659269,23.480677,4613.983462,0,-0.466695161,村庄,0,马岗村
高村,112.659269,23.480677,23306.86614,133547.2577,0.605822809,村庄,231,马岗村
非自然村,112.659269,23.480677,4884.007946,0,-0.466695161,村庄,0,马岗村
新村,112.593491,23.476373,29119.24006,9628.684211,-0.389367202,村庄,56,下黄岗村
先桂村,112.724198,23.478558,10439.49053,160487.5691,0.822180437,村庄,154,渔云村
渔云村柑场,112.731759,23.477925,2047.78009,0,-0.466695161,村庄,0,渔云村
西鸦村,112.677622,23.475009,71069.1928,83093.62919,0.200629739,村庄,901,龙湾村
,112.701508,23.480357,6505.759789,0,-0.466695161,采矿用地,0,渔云村
福龙村,112.731759,23.477925,12084.17361,19838.92437,-0.307368768,村庄,53,渔云村
蕉坑村、中屋村,112.813615,23.471863,83272.48504,216938.25,1.275535832,村庄,423,迳口村
,112.688664,23.48065,6895.497784,0,-0.466695161,风景名胜及特殊用地,0,龙湾村
新塘,112.645651,23.483677,24097.16429,63816.69571,0.045816695,村庄,178,清平村
大崀、辣山口,112.728849,23.472572,37672.55048,95526.28966,0.30047643,村庄,118,渔云村
麻布二村晒谷场,112.724198,23.478558,1972.700914,0,-0.466695161,村庄,0,渔云村
麻布村,112.724198,23.478558,39031.35043,216762.4309,1.274123829,村庄,208,渔云村
麻布一村,112.724198,23.478558,3009.876106,0,-0.466695161,村庄,0,渔云村
陈家一,112.600695,23.469517,6390.004849,5789.029536,-0.420203467,村庄,56,下黄岗村
,112.677622,23.475009,10793.9228,0,-0.466695161,风景名胜及特殊用地,0,龙湾村
先桂村,112.724198,23.478558,3866.940174,0,-0.466695161,村庄,0,渔云村
陈家二,112.60578,23.470908,14528.18255,21016.91603,-0.297908317,村庄,96,下黄岗村
打铁坪,112.593491,23.476373,1805.129691,6877.631579,-0.411460905,村庄,40,下黄岗村
三带坑,112.600695,23.469517,13341.92888,4548.523207,-0.430165973,村庄,44,下黄岗村
散寨,112.593491,23.476373,4491.963584,17709.90132,-0.324466951,村庄,103,下黄岗村
,112.677622,23.475009,5486.472316,0,-0.466695161,风景名胜及特殊用地,0,龙湾村
沙塘村,112.670167,23.469911,28744.05678,56296,-0.014582009,村庄,244,江明村
泥坎一、二、三村,112.731759,23.477925,35063.73637,129888.8067,0.57644179,村庄,347,渔云村
建洪尾,112.60578,23.470908,4509.707778,10070.6056,-0.385818132,村庄,46,培崀村
鸦溪村,112.650427,23.470557,30856.17106,503388.0682,3.576014198,村庄,325,黎寨村
上黄二,112.593491,23.476373,5417.855544,9972.565789,-0.386605489,村庄,58,下黄岗村
雷公塘,112.705654,23.475389,12499.55521,0,-0.466695161,村庄,0,渔云村
西鸦村,112.685612,23.470496,19673.88909,0,-0.466695161,村庄,0,龙湾村
长腰村,112.800946,23.477087,915.9458235,17347.41573,-0.327378073,村庄,42,北乡村
坑崀,112.600695,23.469517,2906.200727,5375.527426,-0.423524302,村庄,52,下黄岗村
非自然村,112.650427,23.470557,1037.440051,0,-0.466695161,村庄,0,黎寨村
沙塘村,112.677622,23.475009,3364.691917,2213.370811,-0.448919581,村庄,24,江明村
,112.685612,23.470496,25878.92075,0,-0.466695161,建制镇,0,龙湾村
雷公塘,112.705654,23.475389,11960.99627,260524.122,1.625573951,村庄,91,渔云村
非自然村,112.650427,23.470557,1179.78489,0,-0.466695161,村庄,0,黎寨村
布侧村,112.644411,23.474039,11152.75126,24597.60303,-0.269151822,村庄,61,黎寨村
泥坎一村,112.731759,23.477925,12814.48119,27699.63025,-0.244239442,村庄,74,渔云村
西鸦村,112.685612,23.470496,16381.01863,0,-0.466695161,村庄,0,龙湾村
大江,112.60578,23.470908,10787.37001,24738.66158,-0.26801898,村庄,113,下黄岗村
洋崀村,112.65985,23.470225,31072.00893,255114.4463,1.582128848,村庄,288,黎寨村
,112.670167,23.469911,20273.06406,0,-0.466695161,建制镇,0,南塘村
迳塘,112.499177,23.471301,6829.744189,10711,-0.380675125,村庄,43,西岸村
联红村,112.795834,23.464921,27870.33898,202934.3068,1.16307017,村庄,248,北乡村
旧寨村,112.75589,23.474048,45493.78134,247849,1.523780052,村庄,85,北乡村
石仔崀,112.644411,23.474039,15906.22512,45162.81212,-0.103992636,村庄,112,清平村
上黄三,112.593491,23.476373,8173.215043,8081.217105,-0.40179491,村庄,47,下黄岗村
,112.686864,23.476538,2570.01928,0,-0.466695161,采矿用地,0,龙湾村
井气口村,112.650427,23.470557,26322.80481,35624.38636,-0.180595729,村庄,23,黎寨村
西鸦村,112.685612,23.470496,7169.069867,0,-0.466695161,村庄,0,龙湾村
非自然村（猪栏）,112.652209,23.474114,1766.835938,0,-0.466695161,村庄,0,黎寨村
增村,112.652209,23.474114,22567.34861,90824.15094,0.262713556,村庄,248,黎寨村
上黄一,112.60578,23.470908,22851.98252,13573.42494,-0.357686991,村庄,62,下黄岗村
小崀村,112.748358,23.473284,19891.88842,60920.69712,0.022558931,村庄,99,南乡村
增村（下增）,112.65985,23.470225,79450.8506,173619.5537,0.9276434,村庄,196,黎寨村
新围村,112.705654,23.475389,12953.49774,208991.878,1.211718522,村庄,73,渔云村
红星村,112.652209,23.474114,22503.15595,38453.77358,-0.157872922,村庄,105,黎寨村
五一村,112.650427,23.470557,7154.790439,142497.5455,0.677702565,村庄,92,黎寨村
油榨磅,112.74585,23.473003,16358.07133,97888.97449,0.319451151,村庄,111,渔云村
小隘村,112.762945,23.473496,53570.0011,528512,3.777784484,村庄,202,北乡村
,112.728849,23.472572,37528.70414,0,-0.466695161,采矿用地,0,渔云村
深沥村,112.813615,23.471863,47882.85247,72312.75,0.114048503,村庄,141,迳口村
坭赤一村,112.800946,23.477087,1201.65911,19412.58427,-0.310792705,村庄,47,北乡村
迳口镇政府、迳口村委会,112.813615,23.471863,369899.278,0,-0.466695161,采矿用地,0,迳口村
大发,112.640463,23.468289,99814.90996,288441.3523,1.849777216,村庄,180,旺塘村
,112.683314,23.467545,154924.8911,0,-0.466695161,建制镇,0,龙湾村
佰里坑,112.600695,23.469517,23444.2057,10337.55274,-0.383674279,村庄,100,下黄岗村
沙迳崀村,112.74585,23.473003,16481.45183,74960.02551,0.135308772,村庄,85,南乡村
非自然村（猪栏）,112.65985,23.470225,4563.992638,0,-0.466695161,村庄,0,黎寨村
金勾村,112.773732,23.469664,43342.14953,135492.0849,0.621441715,村庄,102,北乡村
大窝江,112.644411,23.474039,18436.3621,52421.12121,-0.045701159,村庄,130,清平村
永兴,112.600695,23.469517,5348.290833,5582.278481,-0.421863885,村庄,54,下黄岗村
克坑,112.60578,23.470908,2354.04876,16638.39186,-0.333072243,村庄,76,下黄岗村
,112.685612,23.470496,16527.32345,0,-0.466695161,采矿用地,0,龙湾村
,112.683314,23.467545,13243.40877,0,-0.466695161,建制镇,0,南塘村
讴公塘,112.512162,23.467307,18053.31882,31189.54286,-0.216211956,村庄,124,西岸村
非自然村,112.650427,23.470557,8313.410915,0,-0.466695161,村庄,0,黎寨村
麻布一、二村,112.728849,23.472572,8848.354221,139241.7103,0.651554955,村庄,172,渔云村
,112.683314,23.467545,31502.5369,0,-0.466695161,建制镇,0,南塘村
大寨、乡村,112.644411,23.474039,2271.068329,141940.2667,0.67322706,村庄,352,旺塘村
非自然村,112.640463,23.468289,8294.609827,0,-0.466695161,村庄,0,旺塘村
麻布一、二村,112.726436,23.464606,14930.28496,0,-0.466695161,村庄,0,渔云村
大山尾,112.644411,23.474039,2676.472114,1209.718182,-0.456979915,村庄,3,石罗村
,112.644411,23.474039,1923.201944,0,-0.466695161,采矿用地,0,石罗村
坑尾,112.600695,23.469517,9100.38827,12715.18987,-0.364579477,村庄,123,下黄岗村
太平村,112.657697,23.469253,37813.25264,100739.3235,0.342342303,村庄,350,黎寨村
邱家,112.600695,23.469517,23257.54726,4651.898734,-0.429335764,村庄,45,下黄岗村
,112.644411,23.474039,3196.124616,0,-0.466695161,采矿用地,0,石罗村
大崀,112.728849,23.472572,10935.82724,0,-0.466695161,村庄,0,渔云村
太平村（西村）,112.652209,23.474114,19358.70896,26002.07547,-0.257872504,村庄,71,黎寨村
长江村,112.657697,23.469253,24412.88196,35402.67653,-0.182376281,村庄,123,黎寨村
泥赤二村,112.773732,23.469664,2054.617338,99626.53302,0.333405483,村庄,75,北乡村
迳口镇政府,112.813615,23.471863,73255.55797,0,-0.466695161,建制镇,0,迳口村
赤坳村,112.773732,23.469664,10168.2959,46492.38208,-0.09331486,村庄,35,北乡村
非自然村,112.652209,23.474114,2708.077079,0,-0.466695161,村庄,0,黎寨村
佃田村,112.748358,23.473284,15225.48979,67074.30288,0.071978537,村庄,109,南乡村
范村,112.640463,23.468289,8800.149255,161847.6477,0.833103228,村庄,101,旺塘村
孙坳村,112.683314,23.467545,45295.96813,569921,4.110340145,村庄,218,南塘村
西鸦村,112.683314,23.467545,4821.255853,0,-0.466695161,村庄,0,龙湾村
新丰村,112.795326,23.468041,22500.42162,40931.93838,-0.137970781,村庄,186,北乡村
讴公塘,112.512162,23.467307,5549.10196,4024.457143,-0.434374747,村庄,16,西岸村
新屋村、旺布村,112.780626,23.465781,48722.25316,288090.0333,1.846955773,村庄,178,北乡村
油榨磅,112.731759,23.477925,1669.007895,748.6386555,-0.460682844,村庄,2,渔云村
非自然村,112.650427,23.470557,2352.909101,0,-0.466695161,村庄,0,黎寨村
新丰村、永忠村、联红村,112.795326,23.468041,63512.76968,130498.0616,0.581334716,村庄,593,北乡村
,112.683314,23.467545,9588.008141,0,-0.466695161,建制镇,0,南塘村
公路养护队,112.683314,23.467545,5631.166483,0,-0.466695161,村庄,0,南塘村
西鸦村,112.683314,23.467545,1928.332713,0,-0.466695161,村庄,0,龙湾村
泥赤村,112.780626,23.465781,22636.63685,197454.9667,1.119065592,村庄,122,北乡村
非自然村,112.643438,23.464899,874.3835896,0,-0.466695161,村庄,0,旺塘村
南塘荣华厂,112.683314,23.467545,9440.303501,0,-0.466695161,村庄,0,南塘村
布咀,112.643438,23.464899,21115.44238,71843.0028,0.110275964,村庄,172,旺塘村
非自然村,112.670167,23.469911,12273.33822,0,-0.466695161,建制镇,0,黎寨村
非自然村,112.657697,23.469253,6733.623496,0,-0.466695161,村庄,0,黎寨村
正坑,112.50763,23.463186,1015.493101,1449.251397,-0.455056224,村庄,9,西岸村
正坑,112.50763,23.463186,7962.425327,12399.15084,-0.367117586,村庄,77,西岸村
麻布一、二村,112.726436,23.464606,6691.550298,0,-0.466695161,村庄,0,渔云村
六村,112.697509,23.466518,10721.17985,115281,0.459126501,村庄,57,龙湾村
,112.670167,23.469911,39436.29661,0,-0.466695161,建制镇,0,南塘村
榄树村,112.752844,23.467453,44772.96727,205003,1.179683844,村庄,270,南乡村
,112.643438,23.464899,3488.999726,0,-0.466695161,风景名胜及特殊用地,0,旺塘村
江尾村,112.682433,23.464227,47140.00028,164741.5598,0.856344235,村庄,350,南塘村
非自然村,112.656364,23.460982,1485.675379,0,-0.466695161,采矿用地,0,黎寨村
水管站,112.644411,23.474039,1298.81433,806.4787879,-0.46021833,村庄,2,石罗村
非自然村（猪栏）,112.656364,23.460982,795.8629875,0,-0.466695161,村庄,0,黎寨村
非自然村（猪栏）,112.656364,23.460982,2257.323428,0,-0.466695161,村庄,0,黎寨村
水衣塘,112.703893,23.462768,31330.18613,418856,2.897137195,村庄,155,南塘村
林村,112.643438,23.464899,11465.60059,36339.19328,-0.174855115,村庄,87,旺塘村
马迳新村,112.50763,23.463186,17763.05588,42028.2905,-0.129165978,采矿用地,261,西岸村
非自然村（猪栏）,112.656364,23.460982,1281.309606,0,-0.466695161,村庄,0,黎寨村
苗崀村,112.682433,23.464227,7428.205603,55541.44017,-0.020641879,村庄,118,南塘村
方崀村,112.784971,23.464117,14898.27505,165429.9595,0.861872773,村庄,100,北乡村
苗崀地堂,112.688421,23.464023,2329.949539,0,-0.466695161,村庄,0,南塘村
连塘村,112.795834,23.464921,22776.36086,50733.5767,-0.059253828,村庄,62,北乡村
水寨村,112.688421,23.464023,27190.24754,278920.0909,1.773311969,村庄,273,南塘村
六园咀,112.688421,23.464023,6155.97732,13281.90909,-0.360028155,村庄,13,南塘村
丁村,112.643438,23.464899,15754.70853,33415.35014,-0.198336498,村庄,80,旺塘村
尤鱼村,112.758131,23.463069,50181.0226,84804.29041,0.214368059,村庄,238,南乡村
春长见,112.50763,23.463186,8252.036463,1771.307263,-0.452469793,村庄,11,西岸村
门楼,112.651297,23.461979,36964.42137,269471,1.697426324,村庄,331,旺塘村
石子迳,112.51597,23.451863,3233.139395,1693.373786,-0.453095677,村庄,5,黄田村
官田村,112.784971,23.464117,40740.41425,243182.0405,1.486299702,村庄,147,北乡村
大崀村,112.643438,23.464899,39579.94532,85626.83473,0.220973912,村庄,205,石罗村
新屋村,112.682437,23.45898,36208.74169,221146.8366,1.309334989,村庄,262,南塘村
瓦窑村（吴府）,112.656364,23.460982,8067.160252,0,-0.466695161,村庄,0,黎寨村
新华村,112.698467,23.461778,6107.585431,0,-0.466695161,村庄,0,南塘村
新兴村,112.698467,23.461778,12197.56187,72058.44898,0.112006212,村庄,48,南塘村
张寨村,112.682437,23.45898,37588.79537,177255.098,0.956840455,村庄,210,南塘村
清荣、斗竹,112.656364,23.460982,49619.02271,204373,1.174624314,村庄,536,旺塘村
榄洞一村,112.560915,23.456096,40126.66855,68718.6385,0.085184195,村庄,422,黄田村
黎元村,112.63196,23.458796,30147.98935,0,-0.466695161,村庄,217,石罗村
新华村,112.682437,23.45898,10454.43787,0,-0.466695161,村庄,0,南塘村
非自然村,112.650138,23.452566,5978.915663,0,-0.466695161,村庄,0,旺塘村
仙子新村,112.682437,23.45898,4250.78536,16881.43791,-0.33112034,村庄,20,南塘村
马迳、石寨,112.509379,23.458491,20099.37923,114814,0.455376024,村庄,114,西岸村
非自然村,112.650138,23.452566,7710.201931,0,-0.466695161,村庄,0,旺塘村
瓦窑村,112.665394,23.459298,28740.46963,187185,1.036587494,村庄,240,黎寨村
上寨村,112.795834,23.464921,28937.43985,167748.1165,0.880489891,村庄,205,北乡村
南田新村,112.698467,23.461778,15088.7188,138112.0272,0.64248247,村庄,92,南塘村
非自然村,112.643438,23.464899,1456.391622,0,-0.466695161,村庄,0,旺塘村
生产用房,112.560915,23.456096,1031.667232,0,-0.466695161,村庄,0,黄田村
华布村,112.689329,23.459897,75441.99672,475260,3.350117695,村庄,758,南塘村
三岗崩,112.698467,23.461778,3651.225514,10508.52381,-0.382301211,村庄,7,南塘村
三角塘二、三、四队,112.73798,23.457426,92779.20852,169356,0.893402802,村庄,389,白石塘村
维洲村,112.643438,23.464899,20424.16877,71007.61905,0.103566997,村庄,170,石罗村
江寨村,112.679855,23.457423,21028.47197,0,-0.466695161,村庄,0,南塘村
南塘砖厂,112.682437,23.45898,4112.216706,0,-0.466695161,村庄,0,南塘村
旱塘村,112.63196,23.458796,13727.3586,0,-0.466695161,村庄,90,石罗村
门楼村,112.633657,23.456857,20041.08438,279906,1.781229805,村庄,135,石罗村
白马崀、水洞坑,112.560915,23.456096,32450.48579,44455.42254,-0.109673682,村庄,273,黄田村
洛口村,112.522726,23.45532,9299.062918,11091.60426,-0.377618492,村庄,14,黄田村
南塘油厂,112.682437,23.45898,2551.279492,0,-0.466695161,村庄,0,南塘村
旧水洞坑村,112.5522,23.44991,7331.798949,0,-0.466695161,村庄,0,黄田村
旧加油站,112.51597,23.451863,9236.83833,0,-0.466695161,村庄,0,黄田村
三马崀、新田村,112.758131,23.463069,27120.38068,45252.70959,-0.10327067,村庄,127,南乡村
洛口村,112.522726,23.45532,39070.84996,328786.8404,2.173791813,村庄,415,黄田村
隔坑口村,112.612937,23.454451,4643.872645,130772,0.583534715,村庄,35,蒲洞村
新华村,112.682437,23.45898,1039.836241,101288.6275,0.346753763,村庄,120,南塘村
下洞,112.51597,23.451863,12146.86662,19304.46117,-0.311661042,村庄,57,黄田村
丰坑口村委,112.63196,23.458796,7756.421875,0,-0.466695161,村庄,0,石罗村
麦崀村,112.743802,23.458176,28055.95816,313233,2.048878928,村庄,77,白石塘村
非自然村,112.650138,23.452566,15786.68585,0,-0.466695161,村庄,0,旺塘村
洞心,112.560915,23.456096,15701.45097,24751.73709,-0.267913971,村庄,152,黄田村
非自然村,112.651297,23.461979,15903.03092,0,-0.466695161,村庄,0,旺塘村
非自然村,112.650138,23.452566,19435.11129,0,-0.466695161,村庄,0,旺塘村
非自然村,112.650138,23.452566,27841.05694,0,-0.466695161,村庄,0,旺塘村
新兴屋,112.51597,23.451863,4241.133878,9821.567961,-0.387818153,村庄,29,黄田村
竹厂,112.516667,23.456499,777.4654554,0,-0.466695161,村庄,0,黄田村
江寨村,112.679855,23.457423,7233.373569,122008,0.513151035,村庄,208,南塘村
大寨一、二队,112.610857,23.449921,14813.80057,0,-0.466695161,村庄,132,蒲洞村
大寨三、四队,112.610857,23.449921,25219.01988,0,-0.466695161,村庄,940,蒲洞村
集群,112.581024,23.454808,41083.72943,50147,-0.063964625,村庄,287,讴坑村
,112.776671,23.451992,7383.102223,0,-0.466695161,风景名胜及特殊用地,0,南乡村
饭店,112.516667,23.456499,1258.205083,0,-0.466695161,村庄,0,黄田村
南田村,112.693876,23.454401,18039.16606,63813,0.045787015,村庄,80,南塘村
火崀咀,112.670502,23.454995,37102.60225,167104,0.875316991,村庄,218,南塘村
洛口村,112.516667,23.456499,1706.077356,99888,0.335505324,村庄,7,黄田村
罗口村,112.762292,23.45785,30416.09427,266755,1.67561413,村庄,165,南乡村
下寨村,112.63196,23.458796,32207.6923,0,-0.466695161,村庄,340,石罗村
养鸡场,112.509379,23.458491,2086.840608,0,-0.466695161,村庄,0,西岸村
电排一站,112.689329,23.459897,9567.545218,0,-0.466695161,村庄,0,南塘村
大寨村,112.677783,23.453631,61710.13489,336184,2.233198399,村庄,493,南塘村
白石塘三队,112.720124,23.451799,58885.26135,55920.4134,-0.017598345,村庄,113,白石塘村
坟山头,112.51597,23.451863,8486.545648,17611.08738,-0.325260526,村庄,52,黄田村
旧供销社,112.5522,23.44991,4059.275416,1677.430034,-0.453223721,村庄,6,黄田村
麦塘口,112.50713,23.453997,12775.73327,23128.7619,-0.280948084,村庄,120,西岸村
麦塘肚,112.50713,23.453997,16103.54784,28910.95238,-0.234511315,村庄,150,西岸村
洛口村,112.522726,23.45532,6386.242671,32482.55532,-0.205827773,村庄,41,黄田村
庙,112.5522,23.44991,753.6701758,0,-0.466695161,村庄,0,黄田村
白石塘一、二队,112.720124,23.451799,23808.4401,108871.6013,0.407652622,村庄,220,白石塘村
章坑,112.544684,23.451431,16703.14844,25072.56198,-0.265337426,村庄,118,黄田村
陈村、马村,112.650138,23.452566,24319.46358,135822.3614,0.624094166,村庄,216,旺塘村
旧纸厂,112.544684,23.451431,12746.13239,0,-0.466695161,村庄,0,黄田村
石羊坑,112.560915,23.456096,1994.739356,814.2018779,-0.460156306,村庄,5,黄田村
,112.720124,23.451799,2280.10493,0,-0.466695161,采矿用地,0,白石塘村
荔枝岗,112.51597,23.451863,8856.222307,21336.50971,-0.295341661,村庄,63,黄田村
扬宅,112.63196,23.458796,4303.429206,0,-0.466695161,村庄,21,石罗村
崩下村,112.63526,23.456731,23140.95583,165323,0.861013781,村庄,55,石罗村
三坝村,112.610857,23.449921,5659.848884,0,-0.466695161,村庄,99,蒲洞村
先生塘,112.50713,23.453997,6914.956692,8673.285714,-0.397040007,村庄,45,黄田村
李宅村,112.63196,23.458796,2332.179309,0,-0.466695161,村庄,10,石罗村
黄李村,112.650138,23.452566,41211.15564,281705.6386,1.795682701,村庄,448,旺塘村
章坑桥,112.544684,23.451431,960.94273,637.4380165,-0.461575897,村庄,3,黄田村
红星,112.532471,23.447164,1362.635144,6337.425373,-0.4157993,村庄,4,黄田村
三角塘四队,112.734756,23.455643,11901.92663,288543.7037,1.8505992,村庄,20,白石塘村
红星村,112.532471,23.447164,13819.25088,96645.73694,0.309466711,村庄,61,黄田村
三间屋,112.5522,23.44991,1762.387108,3354.860068,-0.439752281,村庄,12,黄田村
姓马寨、牛眠,112.5522,23.44991,12994.17089,17333.44369,-0.327490282,村庄,62,黄田村
白石塘二队,112.720124,23.451799,1522.425231,15835.86928,-0.339517302,村庄,32,白石塘村
牛眠,112.5522,23.44991,4586.139945,20129.16041,-0.305037882,村庄,72,黄田村
非自然村,112.651297,23.461979,4208.503606,0,-0.466695161,村庄,0,旺塘村
,112.689329,23.459897,4337.404007,0,-0.466695161,建制镇,0,南塘村
旧村,112.776671,23.451992,62763.53088,322107,2.120146018,村庄,289,南乡村
姓刘寨,112.5522,23.44991,5307.864785,10903.29522,-0.379130802,村庄,39,黄田村
旧纸厂、王爷庙,112.5522,23.44991,6984.427869,0,-0.466695161,村庄,0,黄田村
上岗、社咀,112.532471,23.447164,65684.68198,722466.4925,5.33543293,村庄,456,黄田村
,112.532471,23.447164,22150.45988,0,-0.466695161,采矿用地,0,黄田村
白石塘二队,112.720124,23.451799,5013.868438,11382.03105,-0.375286074,村庄,23,白石塘村
黄田旧墟,112.532471,23.447164,16894.79429,23765.34515,-0.275835684,村庄,15,黄田村
仙子头村,112.673425,23.455045,32799.26118,118367,0.483910165,村庄,300,南塘村
村心,112.5522,23.44991,33002.52125,107075.9505,0.393231752,村庄,383,黄田村
,112.710707,23.4503,1550.9894,0,-0.466695161,风景名胜及特殊用地,0,白石塘村
村心,112.5522,23.44991,610.1407505,3354.860068,-0.439752281,村庄,12,黄田村
,112.710707,23.4503,2857.011947,0,-0.466695161,风景名胜及特殊用地,0,白石塘村
军坑村,112.610857,23.449921,13625.7175,0,-0.466695161,村庄,92,蒲洞村
旧纸厂,112.5522,23.44991,6296.550859,0,-0.466695161,村庄,0,黄田村
三角塘四队,112.734756,23.455643,7469.139655,100990.2963,0.344357865,村庄,7,白石塘村
麻子村,112.770977,23.450105,1078.211373,127528.3916,0.557485297,村庄,244,南乡村
麻子村、牛眠村,112.770977,23.450105,57615.46624,189201.958,1.052785683,村庄,362,南乡村
上肖村,112.636819,23.448633,10277.0962,194727,1.097157292,村庄,92,石罗村
三不坳,112.504971,23.446886,25761.77295,47866.55484,-0.08227888,村庄,131,西岸村
军坑鸡场,112.610857,23.449921,1207.9038,0,-0.466695161,村庄,0,蒲洞村
,112.521603,23.444229,35841.678,0,-0.466695161,建制镇,0,黄田村
,112.532471,23.447164,7249.515605,0,-0.466695161,建制镇,0,黄田村
未知,112.694472,23.44507,3106.624957,0,-0.466695161,村庄,0,白石塘村
旧纸厂,112.50713,23.453997,791.0907468,0,-0.466695161,村庄,0,西岸村
下岗,112.537102,23.446115,29840.76447,230560,1.3849321,村庄,357,黄田村
东来村,112.770977,23.450105,29925.19347,56969.65035,-0.009171923,村庄,109,南乡村
白石塘四队,112.720124,23.451799,12345.61183,89076.76471,0.248680298,村庄,180,白石塘村
松子村,112.783587,23.447096,45514.03055,156138,0.78724905,村庄,419,南乡村
西岸,112.521603,23.444229,91641.63026,46599.9904,-0.092450658,村庄,768,西岸村
下江咀,112.677369,23.449593,11882.34724,236687,1.434138034,村庄,90,南塘村
白石塘四队,112.720124,23.451799,9336.149405,21774.32026,-0.291825604,村庄,44,白石塘村
大坑岗,112.504971,23.446886,19774.03376,65405.44516,0.058575941,村庄,179,西岸村
,112.727062,23.444611,31863.78906,0,-0.466695161,建制镇,0,白石塘村
,112.521603,23.444229,11085.09481,0,-0.466695161,建制镇,0,黄田村
